mode,date,tap,time,count
lightrail,20160728,on,19:30,273
lightrail,20160728,on,06:15,139
lightrail,20160728,on,15:00,504
lightrail,20160728,on,21:45,197
lightrail,20160728,on,12:45,324
lightrail,20160728,on,13:15,443
lightrail,20160728,on,16:45,469
lightrail,20160728,on,17:45,642
lightrail,20160728,on,17:00,709
lightrail,20160728,on,08:00,718
lightrail,20160728,on,16:00,490
lightrail,20160728,on,21:15,139
lightrail,20160728,on,23:15,60
lightrail,20160728,on,13:00,434
lightrail,20160728,on,20:00,215
lightrail,20160728,on,12:30,327
lightrail,20160728,on,12:15,296
lightrail,20160728,on,09:30,384
lightrail,20160728,on,07:00,243
lightrail,20160728,on,14:45,419
lightrail,20160728,on,14:15,330
lightrail,20160728,on,08:45,621
lightrail,20160728,on,09:15,351
lightrail,20160728,on,16:30,552
lightrail,20160728,on,22:15,131
lightrail,20160728,on,10:00,335
lightrail,20160728,on,14:30,416
lightrail,20160728,on,18:15,605
lightrail,20160728,on,18:30,404
lightrail,20160728,on,06:45,229
lightrail,20160728,on,20:45,171
lightrail,20160728,on,07:45,635
lightrail,20160728,on,23:00,106
lightrail,20160728,on,08:15,863
lightrail,20160728,off,19:00,351
lightrail,20160728,off,13:30,396
lightrail,20160728,off,12:00,245
lightrail,20160728,off,15:45,409
lightrail,20160728,off,10:45,293
lightrail,20160728,off,06:00,53
lightrail,20160728,off,11:45,285
lightrail,20160728,off,16:30,455
lightrail,20160728,off,22:45,177
lightrail,20160728,off,09:45,372
lightrail,20160728,off,19:45,247
lightrail,20160728,off,11:00,264
lightrail,20160728,off,16:15,408
lightrail,20160728,off,21:30,134
lightrail,20160728,off,21:00,161
lightrail,20160728,off,14:00,325
lightrail,20160728,off,22:00,219
lightrail,20160728,off,07:15,261
lightrail,20160728,off,22:30,120
lightrail,20160728,off,17:30,537
lightrail,20160728,off,20:30,197
lightrail,20160728,off,10:15,292
lightrail,20160728,off,17:15,560
lightrail,20160728,off,08:30,926
lightrail,20160728,off,10:30,253
lightrail,20160728,off,09:00,650
lightrail,20160728,off,07:30,291
lightrail,20160728,off,20:15,283
lightrail,20160728,off,06:30,152
lightrail,20160728,off,13:45,383
lightrail,20160728,off,18:00,568
lightrail,20160728,off,06:45,148
lightrail,20160728,off,11:15,240
lightrail,20160728,off,18:45,407
lightrail,20160728,off,11:30,360
lightrail,20160728,off,15:15,465
lightrail,20160728,off,19:15,262
lightrail,20160728,off,19:30,287
lightrail,20160728,off,06:15,121
lightrail,20160728,off,15:00,355
lightrail,20160728,off,21:45,164
lightrail,20160728,off,12:45,318
lightrail,20160728,off,13:15,318
lightrail,20160728,off,16:45,474
lightrail,20160728,off,17:45,762
lightrail,20160728,off,17:00,465
lightrail,20160728,off,08:00,538
lightrail,20160728,off,16:00,414
lightrail,20160728,off,21:15,196
lightrail,20160728,off,23:15,88
lightrail,20160728,off,13:00,345
lightrail,20160728,off,20:00,152
lightrail,20160728,off,12:30,251
lightrail,20160728,off,12:15,283
lightrail,20160728,off,09:30,334
lightrail,20160728,off,07:00,191
lightrail,20160728,off,14:45,393
lightrail,20160728,off,14:15,318
lightrail,20160728,off,08:45,748
lightrail,20160728,off,09:15,397
lightrail,20160728,off,23:30,78
lightrail,20160728,off,22:15,165
lightrail,20160728,off,10:00,276
lightrail,20160728,off,14:30,427
lightrail,20160728,off,18:15,631
lightrail,20160728,off,18:30,540
lightrail,20160728,off,-1,1456
lightrail,20160728,off,15:30,541
lightrail,20160728,off,20:45,161
lightrail,20160728,off,07:45,484
lightrail,20160728,off,23:00,161
lightrail,20160728,off,08:15,647
lightrail,20160726,on,19:00,350
lightrail,20160726,on,13:30,470
lightrail,20160726,on,12:00,395
lightrail,20160726,on,15:45,418
lightrail,20160726,on,10:45,306
lightrail,20160726,on,06:00,119
lightrail,20160726,on,11:45,348
lightrail,20160726,on,05:45,97
lightrail,20160726,on,22:45,66
lightrail,20160726,on,09:45,321
lightrail,20160726,on,19:45,199
lightrail,20160726,on,11:00,336
lightrail,20160726,on,16:15,453
lightrail,20160726,on,21:30,184
lightrail,20160726,on,23:30,42
lightrail,20160726,on,21:00,173
lightrail,20160726,on,14:00,397
lightrail,20160726,on,22:00,136
lightrail,20160726,on,07:15,391
lightrail,20160726,on,22:30,133
lightrail,20160726,on,17:30,782
lightrail,20160726,on,20:30,143
lightrail,20160726,on,10:15,335
lightrail,20160726,on,17:15,705
lightrail,20160726,on,08:30,726
lightrail,20160726,on,10:30,349
lightrail,20160726,on,09:00,405
lightrail,20160726,on,07:30,491
lightrail,20160726,on,20:15,163
lightrail,20160726,on,06:30,181
lightrail,20160726,on,13:45,411
lightrail,20160726,on,18:00,603
lightrail,20160726,on,15:30,503
lightrail,20160726,on,11:15,314
lightrail,20160726,on,18:45,351
lightrail,20160726,on,11:30,299
lightrail,20160726,on,15:15,579
lightrail,20160726,on,19:15,276
lightrail,20160726,on,19:30,219
lightrail,20160726,on,06:15,147
lightrail,20160726,on,15:00,561
lightrail,20160726,on,21:45,165
lightrail,20160726,on,12:45,446
lightrail,20160726,on,13:15,516
lightrail,20160726,on,16:45,529
lightrail,20160726,on,17:45,714
lightrail,20160726,on,17:00,770
lightrail,20160726,on,08:00,792
lightrail,20160726,on,16:00,532
lightrail,20160726,on,21:15,160
lightrail,20160726,on,23:15,51
lightrail,20160726,on,13:00,515
lightrail,20160726,on,20:00,158
lightrail,20160726,on,12:30,481
lightrail,20160726,on,12:15,459
lightrail,20160726,on,09:30,402
lightrail,20160726,on,07:00,245
lightrail,20160726,on,14:45,422
lightrail,20160726,on,14:15,507
lightrail,20160726,on,08:45,544
lightrail,20160726,on,09:15,332
lightrail,20160726,on,16:30,486
lightrail,20160726,on,22:15,101
lightrail,20160726,on,10:00,319
lightrail,20160726,on,14:30,472
lightrail,20160726,on,18:15,552
lightrail,20160726,on,18:30,423
lightrail,20160726,on,06:45,201
lightrail,20160726,on,20:45,169
lightrail,20160726,on,07:45,659
lightrail,20160726,on,23:00,80
lightrail,20160726,on,08:15,797
lightrail,20160726,off,19:00,388
lightrail,20160726,off,13:30,520
lightrail,20160726,off,12:00,391
lightrail,20160726,off,15:45,463
lightrail,20160726,off,10:45,287
lightrail,20160726,off,06:00,70
lightrail,20160726,off,11:45,335
lightrail,20160726,off,16:30,448
lightrail,20160726,off,22:45,113
lightrail,20160726,off,09:45,398
lightrail,20160726,off,19:45,219
lightrail,20160726,off,11:00,323
lightrail,20160726,off,16:15,406
lightrail,20160726,off,21:30,147
lightrail,20160726,off,21:00,178
lightrail,20160726,off,14:00,352
lightrail,20160726,off,22:00,166
lightrail,20160726,off,07:15,258
lightrail,20160726,off,22:30,107
lightrail,20160726,off,17:30,691
lightrail,20160726,off,20:30,148
lightrail,20160726,off,10:15,334
lightrail,20160726,off,17:15,686
lightrail,20160726,off,08:30,753
lightrail,20160726,off,10:30,347
lightrail,20160726,off,09:00,513
lightrail,20160726,off,07:30,334
lightrail,20160726,off,20:15,152
lightrail,20160726,off,06:30,146
lightrail,20160726,off,13:45,438
lightrail,20160726,off,18:00,580
lightrail,20160726,off,06:45,192
lightrail,20160726,off,11:15,302
lightrail,20160726,off,18:45,413
lightrail,20160726,off,11:30,270
lightrail,20160726,off,15:15,418
lightrail,20160726,off,19:15,363
lightrail,20160726,off,19:30,269
lightrail,20160726,off,06:15,126
lightrail,20160726,off,15:00,492
lightrail,20160726,off,21:45,195
lightrail,20160726,off,12:45,501
lightrail,20160726,off,13:15,471
lightrail,20160726,off,16:45,494
lightrail,20160726,off,17:45,756
lightrail,20160726,off,17:00,487
lightrail,20160726,off,08:00,606
lightrail,20160726,off,16:00,413
lightrail,20160726,off,21:15,141
lightrail,20160726,off,23:15,69
lightrail,20160726,off,13:00,423
lightrail,20160726,off,20:00,190
lightrail,20160726,off,12:30,394
lightrail,20160726,off,12:15,392
lightrail,20160726,off,09:30,344
lightrail,20160726,off,07:00,151
lightrail,20160726,off,14:45,485
lightrail,20160726,off,14:15,360
lightrail,20160726,off,08:45,872
lightrail,20160726,off,09:15,434
lightrail,20160726,off,23:30,67
lightrail,20160726,off,22:15,121
lightrail,20160726,off,10:00,281
lightrail,20160726,off,14:30,451
lightrail,20160726,off,18:15,614
lightrail,20160726,off,18:30,533
lightrail,20160726,off,-1,1001
lightrail,20160726,off,15:30,666
lightrail,20160726,off,20:45,148
lightrail,20160726,off,07:45,495
lightrail,20160726,off,23:00,77
lightrail,20160726,off,08:15,721
lightrail,20160729,on,19:00,334
lightrail,20160729,on,13:30,436
lightrail,20160729,on,12:00,344
lightrail,20160729,on,15:45,459
lightrail,20160729,on,10:45,325
lightrail,20160729,on,06:00,108
lightrail,20160729,on,00:00,98
lightrail,20160729,on,11:45,338
lightrail,20160729,on,05:45,101
lightrail,20160729,on,22:45,219
lightrail,20160729,on,09:45,346
lightrail,20160729,on,19:45,226
lightrail,20160729,on,11:00,324
lightrail,20160729,on,16:15,524
lightrail,20160729,on,21:30,174
lightrail,20160729,on,23:30,124
lightrail,20160729,on,21:00,226
lightrail,20160729,on,14:00,459
lightrail,20160729,on,04:00,40
lightrail,20160729,on,07:15,350
lightrail,20160729,on,22:30,213
lightrail,20160729,on,17:30,804
lightrail,20160729,on,20:30,202
lightrail,20160729,on,10:15,297
lightrail,20160729,on,17:15,712
lightrail,20160729,on,08:30,702
lightrail,20160729,on,10:30,282
lightrail,20160729,on,09:00,460
lightrail,20160729,on,07:30,434
lightrail,20160729,on,20:15,236
lightrail,20160729,on,06:30,175
lightrail,20160729,on,13:45,434
lightrail,20160729,on,18:00,613
lightrail,20160729,on,23:45,107
lightrail,20160729,on,15:30,551
lightrail,20160729,on,11:15,284
lightrail,20160729,on,18:45,375
lightrail,20160729,on,11:30,301
lightrail,20160729,on,15:15,598
lightrail,20160729,on,19:15,342
lightrail,20160729,on,19:30,257
lightrail,20160729,on,06:15,126
lightrail,20160729,on,15:00,411
lightrail,20160729,on,21:45,221
lightrail,20160729,on,12:45,354
lightrail,20160729,on,13:15,343
lightrail,20160729,on,16:45,556
lightrail,20160729,on,17:45,620
lightrail,20160729,on,17:00,715
lightrail,20160729,on,08:00,715
lightrail,20160729,on,16:00,545
lightrail,20160729,on,21:15,224
lightrail,20160729,on,23:15,163
lightrail,20160729,on,13:00,377
lightrail,20160729,on,20:00,223
lightrail,20160729,on,12:30,295
lightrail,20160729,on,12:15,336
lightrail,20160729,on,09:30,445
lightrail,20160729,on,07:00,290
lightrail,20160729,on,14:45,397
lightrail,20160729,on,14:15,465
lightrail,20160729,on,08:45,566
lightrail,20160729,on,09:15,417
lightrail,20160729,on,16:30,529
lightrail,20160729,on,22:15,213
lightrail,20160729,on,10:00,325
lightrail,20160729,on,14:30,421
lightrail,20160729,on,18:15,518
lightrail,20160729,on,18:30,474
lightrail,20160729,on,06:45,174
lightrail,20160729,on,20:45,188
lightrail,20160729,on,07:45,563
lightrail,20160729,on,23:00,173
lightrail,20160729,on,22:00,212
lightrail,20160729,on,08:15,830
lightrail,20160729,off,19:00,389
lightrail,20160729,off,13:30,305
lightrail,20160729,off,12:00,344
lightrail,20160729,off,15:45,560
lightrail,20160729,off,10:45,267
lightrail,20160729,off,06:00,62
lightrail,20160729,off,00:00,98
lightrail,20160729,off,11:45,313
lightrail,20160729,off,16:30,477
lightrail,20160729,off,22:45,142
lightrail,20160729,off,09:45,411
lightrail,20160729,off,19:45,175
lightrail,20160729,off,11:00,270
lightrail,20160729,off,16:15,522
lightrail,20160729,off,21:30,123
lightrail,20160729,off,21:00,232
lightrail,20160729,off,14:00,398
lightrail,20160729,off,22:00,260
lightrail,20160729,off,07:15,269
lightrail,20160729,off,22:30,189
lightrail,20160729,off,17:30,693
lightrail,20160729,off,20:30,209
lightrail,20160729,off,10:15,275
lightrail,20160729,off,17:15,635
lightrail,20160729,off,08:30,837
lightrail,20160729,off,10:30,301
lightrail,20160729,off,09:00,525
lightrail,20160729,off,07:30,285
lightrail,20160729,off,20:15,248
lightrail,20160729,off,06:30,133
lightrail,20160729,off,13:45,333
lightrail,20160729,off,18:00,618
lightrail,20160729,off,15:00,357
lightrail,20160729,off,23:45,123
lightrail,20160729,off,06:45,149
lightrail,20160729,off,11:15,284
lightrail,20160729,off,18:45,403
lightrail,20160729,off,11:30,242
lightrail,20160729,off,00:30,61
lightrail,20160729,off,15:15,402
lightrail,20160729,off,19:15,390
lightrail,20160729,off,19:30,283
lightrail,20160729,off,06:15,145
lightrail,20160729,off,00:15,65
lightrail,20160729,off,21:45,194
lightrail,20160729,off,12:45,377
lightrail,20160729,off,13:15,330
lightrail,20160729,off,16:45,496
lightrail,20160729,off,17:45,588
lightrail,20160729,off,17:00,511
lightrail,20160729,off,08:00,476
lightrail,20160729,off,16:00,373
lightrail,20160729,off,21:15,230
lightrail,20160729,off,23:15,151
lightrail,20160729,off,13:00,303
lightrail,20160729,off,20:00,247
lightrail,20160729,off,12:30,242
lightrail,20160729,off,12:15,318
lightrail,20160729,off,09:30,441
lightrail,20160729,off,07:00,164
lightrail,20160729,off,14:45,415
lightrail,20160729,off,14:15,557
lightrail,20160729,off,09:15,443
lightrail,20160729,off,08:45,701
lightrail,20160729,off,23:30,143
lightrail,20160729,off,04:15,38
lightrail,20160729,off,10:00,293
lightrail,20160729,off,14:30,434
lightrail,20160729,off,18:15,617
lightrail,20160729,off,18:30,488
lightrail,20160729,off,-1,1740
lightrail,20160729,off,15:30,537
lightrail,20160729,off,20:45,142
lightrail,20160729,off,22:15,206
lightrail,20160729,off,07:45,449
lightrail,20160729,off,23:00,276
lightrail,20160729,off,08:15,664
lightrail,20160731,on,19:00,312
lightrail,20160731,on,13:30,654
lightrail,20160731,on,12:00,543
lightrail,20160731,on,15:45,613
lightrail,20160731,on,10:45,486
lightrail,20160731,on,06:00,47
lightrail,20160731,on,11:45,545
lightrail,20160731,on,05:45,35
lightrail,20160731,on,22:45,108
lightrail,20160731,on,09:45,324
lightrail,20160731,on,19:45,205
lightrail,20160731,on,11:00,469
lightrail,20160731,on,16:15,480
lightrail,20160731,on,21:30,179
lightrail,20160731,on,23:30,38
lightrail,20160731,on,21:00,194
lightrail,20160731,on,14:00,619
lightrail,20160731,on,04:00,50
lightrail,20160731,on,07:15,73
lightrail,20160731,on,22:30,107
lightrail,20160731,on,17:30,501
lightrail,20160731,on,20:30,198
lightrail,20160731,on,10:15,350
lightrail,20160731,on,17:15,524
lightrail,20160731,on,08:30,132
lightrail,20160731,on,10:30,436
lightrail,20160731,on,09:00,194
lightrail,20160731,on,07:30,71
lightrail,20160731,on,20:15,226
lightrail,20160731,on,06:30,71
lightrail,20160731,on,13:45,600
lightrail,20160731,on,18:00,392
lightrail,20160731,on,15:30,623
lightrail,20160731,on,11:15,560
lightrail,20160731,on,18:45,286
lightrail,20160731,on,11:30,617
lightrail,20160731,on,15:15,657
lightrail,20160731,on,19:15,210
lightrail,20160731,on,19:30,254
lightrail,20160731,on,06:15,65
lightrail,20160731,on,15:00,625
lightrail,20160731,on,21:45,165
lightrail,20160731,on,12:45,475
lightrail,20160731,on,13:15,609
lightrail,20160731,on,16:45,503
lightrail,20160731,on,17:45,519
lightrail,20160731,on,17:00,535
lightrail,20160731,on,08:00,83
lightrail,20160731,on,16:00,545
lightrail,20160731,on,21:15,158
lightrail,20160731,on,23:15,67
lightrail,20160731,on,13:00,652
lightrail,20160731,on,20:00,199
lightrail,20160731,on,12:30,622
lightrail,20160731,on,12:15,552
lightrail,20160731,on,09:30,306
lightrail,20160731,on,07:00,65
lightrail,20160731,on,14:45,582
lightrail,20160731,on,14:15,663
lightrail,20160731,on,08:45,123
lightrail,20160731,on,09:15,246
lightrail,20160731,on,16:30,542
lightrail,20160731,on,04:15,87
lightrail,20160731,on,10:00,341
lightrail,20160731,on,14:30,657
lightrail,20160731,on,18:15,372
lightrail,20160731,on,18:30,325
lightrail,20160731,on,06:45,54
lightrail,20160731,on,20:45,186
lightrail,20160731,on,22:15,134
lightrail,20160731,on,07:45,88
lightrail,20160731,on,23:00,104
lightrail,20160731,on,22:00,153
lightrail,20160731,on,08:15,147
lightrail,20160731,off,19:00,299
lightrail,20160731,off,13:30,625
lightrail,20160731,off,12:00,597
lightrail,20160731,off,15:45,660
lightrail,20160731,off,10:45,390
lightrail,20160731,off,12:45,566
lightrail,20160731,off,11:45,548
lightrail,20160731,off,16:30,501
lightrail,20160731,off,22:45,94
lightrail,20160731,off,09:45,262
lightrail,20160731,off,19:45,202
lightrail,20160731,off,11:00,440
lightrail,20160731,off,16:15,504
lightrail,20160731,off,21:30,197
lightrail,20160731,off,21:00,181
lightrail,20160731,off,14:00,529
lightrail,20160731,off,04:00,38
lightrail,20160731,off,07:15,62
lightrail,20160731,off,22:30,131
lightrail,20160731,off,17:30,463
lightrail,20160731,off,20:30,208
lightrail,20160731,off,10:15,298
lightrail,20160731,off,17:15,520
lightrail,20160731,off,08:30,115
lightrail,20160731,off,10:30,375
lightrail,20160731,off,09:00,131
lightrail,20160731,off,07:30,42
lightrail,20160731,off,20:15,211
lightrail,20160731,off,06:30,69
lightrail,20160731,off,13:45,506
lightrail,20160731,off,18:00,342
lightrail,20160731,off,06:45,47
lightrail,20160731,off,11:15,384
lightrail,20160731,off,18:45,430
lightrail,20160731,off,11:30,563
lightrail,20160731,off,15:15,456
lightrail,20160731,off,19:15,210
lightrail,20160731,off,19:30,291
lightrail,20160731,off,06:15,35
lightrail,20160731,off,15:00,694
lightrail,20160731,off,21:45,140
lightrail,20160731,off,13:00,470
lightrail,20160731,off,13:15,654
lightrail,20160731,off,16:45,335
lightrail,20160731,off,17:45,454
lightrail,20160731,off,17:00,566
lightrail,20160731,off,08:00,63
lightrail,20160731,off,16:00,608
lightrail,20160731,off,21:15,153
lightrail,20160731,off,23:15,105
lightrail,20160731,off,20:00,202
lightrail,20160731,off,12:30,572
lightrail,20160731,off,12:15,456
lightrail,20160731,off,09:30,199
lightrail,20160731,off,07:00,64
lightrail,20160731,off,14:45,607
lightrail,20160731,off,14:15,673
lightrail,20160731,off,08:45,129
lightrail,20160731,off,09:15,163
lightrail,20160731,off,23:30,66
lightrail,20160731,off,04:15,102
lightrail,20160731,off,10:00,380
lightrail,20160731,off,14:30,601
lightrail,20160731,off,18:15,537
lightrail,20160731,off,18:30,232
lightrail,20160731,off,-1,1451
lightrail,20160731,off,15:30,561
lightrail,20160731,off,20:45,185
lightrail,20160731,off,22:15,131
lightrail,20160731,off,07:45,84
lightrail,20160731,off,23:00,102
lightrail,20160731,off,22:00,166
lightrail,20160731,off,08:15,97
lightrail,20160730,on,19:00,274
lightrail,20160730,on,13:30,499
lightrail,20160730,on,12:00,425
lightrail,20160730,on,15:45,494
lightrail,20160730,on,10:45,387
lightrail,20160730,on,06:00,55
lightrail,20160730,on,00:00,91
lightrail,20160730,on,11:45,430
lightrail,20160730,on,05:45,57
lightrail,20160730,on,22:45,252
lightrail,20160730,on,09:45,256
lightrail,20160730,on,19:45,231
lightrail,20160730,on,11:00,374
lightrail,20160730,on,16:15,473
lightrail,20160730,on,21:30,214
lightrail,20160730,on,23:30,115
lightrail,20160730,on,21:00,223
lightrail,20160730,on,14:00,443
lightrail,20160730,on,22:00,229
lightrail,20160730,on,07:15,104
lightrail,20160730,on,22:30,198
lightrail,20160730,on,17:30,461
lightrail,20160730,on,20:30,251
lightrail,20160730,on,10:15,301
lightrail,20160730,on,17:15,510
lightrail,20160730,on,08:30,151
lightrail,20160730,on,10:30,312
lightrail,20160730,on,09:00,214
lightrail,20160730,on,07:30,102
lightrail,20160730,on,20:15,230
lightrail,20160730,on,06:30,108
lightrail,20160730,on,13:45,408
lightrail,20160730,on,18:00,438
lightrail,20160730,on,15:00,469
lightrail,20160730,on,23:45,59
lightrail,20160730,on,15:30,510
lightrail,20160730,on,11:15,372
lightrail,20160730,on,18:45,334
lightrail,20160730,on,11:30,470
lightrail,20160730,on,00:30,47
lightrail,20160730,on,15:15,492
lightrail,20160730,on,01:00,40
lightrail,20160730,on,19:15,234
lightrail,20160730,on,19:30,261
lightrail,20160730,on,06:15,77
lightrail,20160730,on,00:15,46
lightrail,20160730,on,21:45,225
lightrail,20160730,on,12:45,424
lightrail,20160730,on,13:15,458
lightrail,20160730,on,16:45,602
lightrail,20160730,on,17:45,386
lightrail,20160730,on,17:00,488
lightrail,20160730,on,08:00,175
lightrail,20160730,on,16:00,429
lightrail,20160730,on,21:15,210
lightrail,20160730,on,23:15,121
lightrail,20160730,on,13:00,459
lightrail,20160730,on,20:00,275
lightrail,20160730,on,12:30,564
lightrail,20160730,on,12:15,573
lightrail,20160730,on,09:30,244
lightrail,20160730,on,07:00,94
lightrail,20160730,on,14:45,482
lightrail,20160730,on,14:15,453
lightrail,20160730,on,09:15,247
lightrail,20160730,on,08:45,183
lightrail,20160730,on,16:30,453
lightrail,20160730,on,22:15,239
lightrail,20160730,on,10:00,275
lightrail,20160730,on,14:30,464
lightrail,20160730,on,18:15,348
lightrail,20160730,on,18:30,354
lightrail,20160730,on,06:45,82
lightrail,20160730,on,20:45,199
lightrail,20160730,on,07:45,166
lightrail,20160730,on,23:00,218
lightrail,20160730,on,08:15,150
lightrail,20160730,off,19:00,290
lightrail,20160730,off,13:30,461
lightrail,20160730,off,12:00,381
lightrail,20160730,off,15:45,553
lightrail,20160730,off,09:15,164
lightrail,20160730,off,10:45,333
lightrail,20160730,off,12:45,635
lightrail,20160730,off,00:00,52
lightrail,20160730,off,11:45,418
lightrail,20160730,off,16:30,413
lightrail,20160730,off,22:45,194
lightrail,20160730,off,09:45,275
lightrail,20160730,off,19:45,251
lightrail,20160730,off,11:00,341
lightrail,20160730,off,16:15,428
lightrail,20160730,off,21:30,285
lightrail,20160730,off,00:45,55
lightrail,20160730,off,14:00,431
lightrail,20160730,off,22:00,236
lightrail,20160730,off,07:15,94
lightrail,20160730,off,22:30,215
lightrail,20160730,off,17:30,471
lightrail,20160730,off,20:30,202
lightrail,20160730,off,10:15,255
lightrail,20160730,off,17:15,475
lightrail,20160730,off,08:30,178
lightrail,20160730,off,10:30,252
lightrail,20160730,off,09:00,202
lightrail,20160730,off,07:30,88
lightrail,20160730,off,13:45,458
lightrail,20160730,off,20:15,246
lightrail,20160730,off,06:30,88
lightrail,20160730,off,01:15,36
lightrail,20160730,off,18:00,420
lightrail,20160730,off,15:00,465
lightrail,20160730,off,23:45,111
lightrail,20160730,off,06:45,79
lightrail,20160730,off,14:45,472
lightrail,20160730,off,18:45,479
lightrail,20160730,off,11:30,342
lightrail,20160730,off,00:30,86
lightrail,20160730,off,15:15,369
lightrail,20160730,off,19:15,259
lightrail,20160730,off,19:30,250
lightrail,20160730,off,06:15,52
lightrail,20160730,off,00:15,36
lightrail,20160730,off,21:45,171
lightrail,20160730,off,13:00,428
lightrail,20160730,off,13:15,385
lightrail,20160730,off,16:45,449
lightrail,20160730,off,17:45,360
lightrail,20160730,off,21:00,198
lightrail,20160730,off,08:00,160
lightrail,20160730,off,16:00,393
lightrail,20160730,off,21:15,155
lightrail,20160730,off,23:15,198
lightrail,20160730,off,20:00,235
lightrail,20160730,off,12:30,417
lightrail,20160730,off,12:15,476
lightrail,20160730,off,11:15,354
lightrail,20160730,off,07:00,84
lightrail,20160730,off,17:00,527
lightrail,20160730,off,14:15,396
lightrail,20160730,off,09:30,197
lightrail,20160730,off,08:45,122
lightrail,20160730,off,23:30,145
lightrail,20160730,off,22:15,194
lightrail,20160730,off,10:00,258
lightrail,20160730,off,14:30,419
lightrail,20160730,off,18:15,476
lightrail,20160730,off,18:30,179
lightrail,20160730,off,-1,1337
lightrail,20160730,off,15:30,461
lightrail,20160730,off,20:45,236
lightrail,20160730,off,07:45,68
lightrail,20160730,off,23:00,217
lightrail,20160730,off,08:15,166
lightrail,20160727,on,19:00,338
lightrail,20160727,on,13:30,452
lightrail,20160727,on,12:00,290
lightrail,20160727,on,15:45,746
lightrail,20160727,on,10:45,371
lightrail,20160727,on,06:00,100
lightrail,20160727,on,11:45,308
lightrail,20160727,on,05:45,102
lightrail,20160727,on,22:45,94
lightrail,20160727,on,09:45,292
lightrail,20160727,on,19:45,207
lightrail,20160727,on,11:00,457
lightrail,20160727,on,16:15,585
lightrail,20160727,on,21:30,159
lightrail,20160727,on,23:30,43
lightrail,20160727,on,21:00,160
lightrail,20160727,on,14:00,363
lightrail,20160727,on,22:00,152
lightrail,20160727,on,07:15,377
lightrail,20160727,on,22:30,99
lightrail,20160727,on,17:30,769
lightrail,20160727,on,20:30,158
lightrail,20160727,on,10:15,327
lightrail,20160727,on,17:15,688
lightrail,20160727,on,08:30,734
lightrail,20160727,on,10:30,302
lightrail,20160727,on,09:00,429
lightrail,20160727,on,07:30,465
lightrail,20160727,on,20:15,173
lightrail,20160727,on,06:30,169
lightrail,20160727,on,13:45,355
lightrail,20160727,on,18:00,612
lightrail,20160727,on,23:45,42
lightrail,20160727,on,15:30,560
lightrail,20160727,on,11:15,351
lightrail,20160727,on,18:45,350
lightrail,20160727,on,11:30,348
lightrail,20160727,on,15:15,526
lightrail,20160727,on,19:15,278
lightrail,20160727,on,19:30,213
lightrail,20160727,on,06:15,144
lightrail,20160727,on,15:00,470
lightrail,20160727,on,21:45,112
lightrail,20160727,on,12:45,361
lightrail,20160727,on,13:15,358
lightrail,20160727,on,16:45,504
lightrail,20160727,on,17:45,663
lightrail,20160727,on,17:00,675
lightrail,20160727,on,08:00,731
lightrail,20160727,on,16:00,521
lightrail,20160727,on,21:15,175
lightrail,20160727,on,23:15,51
lightrail,20160727,on,13:00,365
lightrail,20160727,on,20:00,155
lightrail,20160727,on,12:30,327
lightrail,20160727,on,12:15,378
lightrail,20160727,on,09:30,379
lightrail,20160727,on,07:00,276
lightrail,20160727,on,14:45,335
lightrail,20160727,on,14:15,392
lightrail,20160727,on,08:45,503
lightrail,20160727,on,09:15,356
lightrail,20160727,on,16:30,530
lightrail,20160727,on,22:15,119
lightrail,20160727,on,10:00,291
lightrail,20160727,on,14:30,346
lightrail,20160727,on,18:15,466
lightrail,20160727,on,18:30,408
lightrail,20160727,on,06:45,205
lightrail,20160727,on,20:45,155
lightrail,20160727,on,07:45,665
lightrail,20160727,on,23:00,63
lightrail,20160727,on,08:15,795
lightrail,20160727,off,19:00,352
lightrail,20160727,off,13:30,261
lightrail,20160727,off,12:00,320
lightrail,20160727,off,15:45,462
lightrail,20160727,off,10:45,219
lightrail,20160727,off,06:00,71
lightrail,20160727,off,11:45,298
lightrail,20160727,off,16:30,502
lightrail,20160727,off,22:45,71
lightrail,20160727,off,09:45,363
lightrail,20160727,off,19:45,205
lightrail,20160727,off,11:00,393
lightrail,20160727,off,16:15,604
lightrail,20160727,off,21:30,144
lightrail,20160727,off,21:00,134
lightrail,20160727,off,14:00,387
lightrail,20160727,off,22:00,136
lightrail,20160727,off,07:15,295
lightrail,20160727,off,22:30,130
lightrail,20160727,off,17:30,667
lightrail,20160727,off,20:30,158
lightrail,20160727,off,10:15,275
lightrail,20160727,off,17:15,576
lightrail,20160727,off,08:30,771
lightrail,20160727,off,10:30,312
lightrail,20160727,off,09:00,504
lightrail,20160727,off,07:30,303
lightrail,20160727,off,20:15,144
lightrail,20160727,off,06:30,142
lightrail,20160727,off,13:45,478
lightrail,20160727,off,18:00,640
lightrail,20160727,off,23:45,41
lightrail,20160727,off,06:45,147
lightrail,20160727,off,11:15,302
lightrail,20160727,off,18:45,386
lightrail,20160727,off,11:30,493
lightrail,20160727,off,15:15,367
lightrail,20160727,off,19:15,348
lightrail,20160727,off,19:30,248
lightrail,20160727,off,06:15,114
lightrail,20160727,off,15:00,333
lightrail,20160727,off,21:45,145
lightrail,20160727,off,12:45,392
lightrail,20160727,off,13:15,282
lightrail,20160727,off,16:45,519
lightrail,20160727,off,17:45,598
